soc_code,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing
27-4012,3.12,3.62,3.25,3.0,3.75,3.12,2.75,2.0,2.5,3.12,2.88,1.88,2.12,2.62,2.75,3.5,2.38,3.0,2.12,3.5,2.38,2.12,2.88,3.12,2.75,1.88,2.38,3.0,3.12,2.88,2.75,2.25,3.12,3.0,3.25
27-4014,3.12,3.75,3.25,3.0,3.25,2.62,2.5,1.5,2.75,3.12,2.75,1.75,2.0,2.5,2.12,3.12,2.62,3.0,1.38,3.12,2.75,1.75,2.88,3.38,2.5,1.38,2.88,3.0,3.62,3.0,3.0,2.0,3.0,2.75,3.25
27-4021,3.12,3.75,3.12,3.0,3.12,1.88,2.25,1.38,2.88,3.12,2.88,1.62,1.88,2.75,2.0,3.12,2.75,2.25,2.75,2.62,2.88,1.62,2.5,3.12,1.5,1.75,3.25,3.12,3.75,2.5,2.38,1.88,3.0,2.12,2.88
27-4031,2.88,3.75,3.0,3.25,3.12,2.25,2.62,1.12,2.38,3.25,2.75,1.75,1.88,2.5,2.0,3.12,2.5,2.88,2.12,2.88,2.88,1.38,2.88,3.25,2.38,1.0,2.88,3.12,3.25,2.25,2.25,2.0,3.12,2.38,2.88
27-4032,3.25,3.75,3.25,3.0,3.5,1.38,1.75,1.0,2.38,3.12,2.62,1.62,1.62,2.25,1.88,3.0,2.5,1.88,2.12,2.25,2.75,1.5,2.5,3.38,1.38,1.0,2.5,2.88,3.25,2.75,2.62,1.75,3.12,1.88,3.12
29-1011,3.38,4.0,3.62,3.12,3.88,1.0,1.0,1.0,2.88,3.5,2.88,1.88,1.88,2.88,2.38,3.12,2.62,1.88,2.12,1.88,3.0,1.5,2.0,3.88,1.0,3.38,3.5,3.75,3.88,3.12,3.12,1.75,3.25,1.38,3.75
29-1021,3.88,4.0,4.0,3.75,4.12,1.5,2.38,1.25,3.25,4.12,3.12,3.0,3.0,3.5,2.75,4.0,3.12,2.88,2.38,2.75,3.75,1.62,2.75,4.0,1.38,3.75,3.88,3.88,4.0,2.88,2.75,2.0,3.88,2.0,3.25
29-1022,3.88,3.88,4.12,3.62,4.0,1.88,2.12,1.0,2.88,4.12,2.88,2.0,2.0,2.75,2.62,3.88,2.62,2.88,3.12,2.75,2.75,1.5,2.75,4.0,1.88,3.5,3.25,3.75,3.88,3.25,3.0,2.0,3.38,1.88,3.5
29-1023,3.75,4.0,4.0,3.88,4.0,1.0,2.0,1.0,3.25,3.75,3.25,2.0,2.25,3.12,2.12,4.0,3.0,2.25,3.0,2.5,3.25,1.38,2.38,3.88,1.0,3.38,3.38,3.88,4.0,3.0,2.75,2.0,3.75,2.0,3.38
29-1024,3.0,4.0,3.75,3.0,4.0,1.88,2.0,1.25,3.12,3.38,2.88,2.0,2.12,3.0,2.0,3.62,2.75,2.12,2.88,2.62,2.88,1.75,2.5,3.62,1.88,3.0,3.12,3.62,4.0,2.75,2.75,2.0,3.25,2.12,3.38
29-1031,3.62,4.0,3.88,3.75,4.0,1.0,1.0,1.0,3.75,4.0,3.75,2.75,2.75,2.88,3.0,3.88,3.12,1.0,3.12,1.88,3.38,1.75,2.88,4.0,1.0,3.25,3.88,4.0,4.0,3.12,3.25,1.75,3.25,1.5,3.88
29-1041,3.12,4.12,3.38,3.38,4.12,1.0,1.0,1.0,3.25,3.38,3.12,2.12,2.12,3.12,3.0,3.25,3.0,2.25,2.12,2.12,3.25,1.88,2.5,4.12,1.0,3.75,3.25,3.88,4.0,3.0,3.0,1.88,3.25,2.0,4.0
29-1051,3.62,4.0,3.62,3.38,3.88,1.0,1.25,1.0,3.38,3.75,3.12,2.38,2.75,3.38,3.25,3.88,2.88,1.5,2.62,2.25,2.88,1.5,2.62,4.0,1.0,3.38,3.62,3.62,4.0,3.0,3.0,1.62,3.62,1.75,3.88
29-1071,3.69,4.0,3.5,3.185,3.87,1.625,1.75,1.125,2.935,3.81,3.0,1.935,2.185,2.81,2.94,3.815,2.75,2.0,2.0,2.815,2.875,1.63,2.63,3.935,1.5,3.31,3.625,3.56,3.81,2.935,3.0,1.815,3.315,2.25,3.56
29-1081,4.0,4.0,3.75,3.38,4.0,1.0,2.25,1.0,3.0,3.88,3.25,2.25,2.25,3.0,2.88,3.88,2.62,2.12,2.62,2.25,2.88,1.5,2.38,4.0,1.0,3.5,3.25,3.88,4.0,3.12,3.12,2.25,3.0,2.0,3.88
29-1122,3.815,4.0600000000000005,3.375,3.375,3.75,1.0,1.185,1.0,3.94,3.69,3.94,1.685,1.87,2.875,2.06,3.935,3.0,1.81,2.25,2.185,3.06,1.565,2.0,3.94,1.0,2.375,4.0,3.94,4.0,3.06,3.06,1.94,3.375,1.75,3.875
29-1123,3.12,4.0,3.38,3.25,4.0,1.38,1.75,1.12,3.38,3.75,3.12,2.0,2.0,2.88,2.12,3.88,3.0,2.0,2.75,2.25,3.0,1.62,2.0,4.0,1.38,2.62,4.0,4.0,4.0,3.12,3.12,1.88,3.62,2.0,3.88
29-1124,3.0,3.75,3.12,3.25,3.5,2.75,2.62,1.0,3.0,2.88,2.88,2.0,2.12,2.88,2.75,3.25,2.62,3.12,2.62,3.38,2.62,1.75,2.88,3.75,2.25,2.75,3.25,3.38,3.25,2.62,2.62,1.88,3.12,2.88,3.12
29-1125,3.38,4.0,3.5,4.0,3.88,1.0,1.38,1.0,3.88,3.12,3.38,1.88,2.0,2.75,2.0,3.38,3.12,1.75,2.75,1.75,3.38,1.5,1.88,3.88,1.0,2.0,4.12,4.0,4.0,3.0,3.0,1.88,3.25,1.5,3.88
29-1126,3.62,3.88,3.38,3.38,3.88,2.25,2.38,1.0,3.25,3.38,3.12,1.88,2.0,2.88,2.75,3.88,2.88,2.88,2.12,3.0,2.88,1.5,3.0,3.62,2.25,3.0,3.62,3.62,3.75,2.88,2.88,2.12,3.12,2.38,3.12
29-1127,3.88,4.12,3.88,3.25,4.12,1.0,1.5,1.0,3.88,3.75,4.0,1.0,1.12,2.38,2.0,3.88,2.88,1.62,3.0,2.12,2.88,1.62,2.25,4.12,1.0,2.88,3.75,4.12,4.0,3.12,3.12,1.88,3.25,1.62,4.0
29-1128,3.25,4.0,3.62,3.12,4.0,1.25,1.75,1.25,4.0,3.75,3.25,1.5,1.62,2.88,2.88,3.75,3.0,2.0,2.25,2.12,3.0,1.88,2.12,4.0,1.12,2.88,3.75,3.75,4.0,3.12,3.12,2.0,3.0,2.0,3.88
29-1129,3.5,4.0600000000000005,3.315,3.25,3.94,1.0,1.75,1.0,3.185,3.815,3.435,1.75,2.0,2.875,2.06,3.815,3.125,1.0,2.065,2.0,3.185,1.63,1.935,3.94,1.0,1.875,3.875,4.25,4.0,3.06,2.94,1.88,3.125,1.56,3.435
29-1131,4.0,4.12,3.88,3.12,3.88,1.12,1.75,1.0,3.0,3.88,3.0,2.0,2.0,3.0,3.12,3.25,2.88,1.88,2.75,2.25,2.88,1.25,2.12,4.12,1.0,3.88,3.38,3.25,3.88,2.88,3.0,1.88,3.25,1.88,3.5
29-1141,3.8019999999999996,4.1,3.778,3.876,4.024,1.0,1.452,1.074,3.4259999999999997,3.8519999999999994,3.3240000000000003,1.9240000000000002,2.024,2.9,2.8280000000000003,3.95,3.098,2.152,2.3240000000000003,2.8259999999999996,3.224,1.572,2.302,4.0,1.024,3.002,3.974,4.074,4.024,3.0759999999999996,2.998,1.7759999999999998,3.4219999999999997,1.752,3.7019999999999995
29-1151,4.0,4.0,4.0,3.38,4.12,2.25,2.75,1.0,3.25,4.0,3.38,2.0,2.25,2.88,3.25,4.0,3.0,2.88,2.62,3.25,3.12,1.25,3.0,4.12,2.0,3.88,3.88,3.88,4.0,3.12,3.12,1.88,3.38,2.38,3.38
29-1161,4.0,4.12,3.88,3.88,4.12,1.0,1.25,1.0,3.25,3.75,3.25,1.75,1.88,2.62,2.62,4.0,2.75,1.75,2.38,2.38,2.75,1.62,2.12,4.0,1.0,2.88,3.88,4.12,4.12,3.12,3.0,1.75,3.12,1.5,3.88
29-1171,4.0,4.12,4.12,3.75,4.12,1.0,1.62,1.0,3.12,4.0,3.5,2.0,2.0,3.0,3.0,4.0,3.0,1.75,3.0,2.12,3.25,1.38,2.12,4.12,1.0,3.75,3.88,4.0,4.0,3.0,3.12,1.75,3.38,2.0,4.0
29-1181,4.0,4.12,3.62,3.38,4.0,2.12,2.12,1.25,3.12,3.75,3.38,1.88,1.88,2.88,2.88,3.75,2.88,2.12,2.88,3.0,3.12,1.75,3.0,4.12,2.12,3.0,3.62,4.0,4.0,3.12,3.12,1.88,3.25,2.12,4.0
29-1211,3.62,4.12,4.0,3.12,4.5,1.0,1.38,1.0,3.12,4.12,3.25,2.25,2.12,3.0,3.0,4.12,2.88,2.75,2.62,3.62,3.0,1.12,2.75,4.0,1.0,4.0,3.25,3.75,3.88,3.12,3.25,1.62,3.75,2.12,4.0
29-1213,3.75,4.0,3.5,3.25,4.12,1.0,1.25,1.0,3.25,3.75,3.12,2.0,2.0,3.0,2.25,3.5,3.12,1.25,1.88,2.0,3.25,1.88,1.75,3.88,1.0,3.62,4.0,3.88,3.88,2.75,2.88,1.88,3.12,1.38,3.5
29-1215,4.0,4.25,4.0,3.12,4.38,1.0,1.25,1.0,3.38,4.0,3.25,1.62,1.62,3.0,2.75,4.0,2.88,1.12,2.5,2.12,3.0,1.25,2.12,4.25,1.0,3.88,3.88,3.88,4.12,2.88,2.88,1.25,4.0,1.5,4.12
29-1216,3.88,4.12,4.0,3.25,4.0,1.12,1.62,1.12,3.12,4.0,3.12,1.88,2.0,3.0,2.88,3.88,3.0,1.5,2.75,2.0,3.12,1.75,2.5,4.12,1.25,4.0,3.75,4.0,4.0,3.25,3.12,1.75,3.12,1.75,4.0
29-1217,3.75,4.25,4.12,3.75,4.12,1.0,1.38,1.0,3.5,4.0,3.38,2.0,2.12,3.0,2.88,4.0,2.75,1.25,2.12,2.12,3.5,1.75,2.38,4.12,1.0,3.75,3.5,4.12,4.12,3.38,3.25,1.88,3.25,1.75,4.0
29-1218,4.12,4.12,4.0,3.88,4.38,1.0,1.0,1.0,3.12,4.0,3.5,2.0,2.12,2.88,2.75,4.0,2.88,2.0,2.5,2.12,3.0,1.38,1.88,4.25,1.0,3.75,3.62,3.88,4.0,3.12,3.0,1.38,3.75,1.38,4.0
29-1221,4.0,4.12,4.0,3.38,4.25,1.0,1.0,1.0,3.38,4.25,3.25,2.12,2.0,2.88,2.38,4.0,3.0,1.0,2.88,1.88,3.25,1.38,1.88,4.12,1.0,4.0,3.88,4.0,4.25,2.88,3.0,1.38,3.0,1.75,4.0
29-1222,4.0,4.0,4.0,3.0,4.12,1.0,1.62,1.0,3.25,3.88,3.12,2.62,2.75,3.12,3.0,3.5,3.0,2.0,2.0,2.25,3.0,1.88,2.75,4.25,1.0,4.0,3.0,3.12,3.88,3.0,3.0,1.88,3.25,2.0,4.12
29-1223,4.0,4.62,3.88,3.88,4.25,1.0,1.0,1.0,3.5,4.12,3.75,1.62,1.62,2.75,2.5,4.0,3.25,1.25,3.25,1.62,3.5,1.5,1.38,4.12,1.0,3.88,3.88,4.5,4.25,3.25,3.25,1.5,3.25,1.0,4.12
29-1224,3.88,4.25,4.0,3.25,4.12,1.5,1.62,1.0,3.38,4.12,3.25,1.75,2.0,3.0,2.88,4.0,2.75,2.88,1.62,3.12,2.88,1.38,3.12,4.25,1.5,3.75,3.62,4.0,4.25,3.0,3.0,1.5,3.5,2.0,4.12
29-1229,3.9166666666666665,4.165,4.0,3.605,4.185,1.0,1.2916666666666667,1.0,3.4983333333333335,4.123333333333334,3.4133333333333336,1.8966666666666665,1.9349999999999998,3.145,2.8333333333333335,3.9783333333333335,2.9166666666666665,1.6666666666666667,1.9383333333333332,2.29,3.27,1.625,2.375,4.3133333333333335,1.0,3.5216666666666665,3.7083333333333335,3.938333333333333,4.0616666666666665,3.3333333333333335,3.3516666666666666,1.7299999999999998,3.561666666666667,1.6900000000000002,3.956666666666667
29-1241,4.0,4.12,4.0,3.75,4.25,1.5,1.88,1.0,3.75,4.0,3.38,2.12,2.12,3.12,3.0,4.0,3.0,2.75,2.0,3.0,3.62,1.88,2.62,4.25,1.5,3.88,3.88,4.0,4.0,3.0,3.0,2.0,3.88,2.0,4.0
29-1291,3.12,3.88,3.12,3.0,3.75,1.0,1.5,1.0,2.75,3.5,2.62,1.5,1.62,2.12,2.0,3.25,2.25,1.75,1.75,2.0,2.62,1.25,2.0,3.38,1.0,2.5,3.62,3.75,3.5,2.88,2.88,1.5,3.0,1.75,3.12
29-1292,3.0,3.75,2.88,3.0,3.5,2.12,1.62,1.0,3.0,3.0,2.75,1.5,1.88,2.25,2.0,3.12,2.38,2.25,1.75,2.88,3.0,1.38,2.38,3.0,1.88,2.38,3.12,3.12,3.5,2.0,2.12,1.88,3.0,2.25,3.12
29-1299,3.5,4.0600000000000005,3.63,3.06,4.0600000000000005,1.0,1.185,1.0,3.185,3.69,3.315,1.75,1.75,2.69,2.75,3.25,2.565,1.375,2.315,2.0,3.0,1.685,1.935,3.935,1.0,3.37,3.63,3.875,4.0,3.12,3.0,1.815,3.06,1.25,3.75
29-2011,3.1875,3.5925000000000002,3.2824999999999998,2.9699999999999998,3.69,2.1875,2.0925000000000002,1.125,2.875,3.2800000000000002,2.815,1.97,2.0300000000000002,2.7175000000000002,2.75,3.1875,2.2800000000000002,2.5300000000000002,1.7175,3.0324999999999998,2.5324999999999998,1.7825,2.875,3.7525,2.0625,3.1875,2.8125,2.9699999999999998,3.31,2.625,2.6574999999999998,1.5,3.09,2.4675000000000002,3.2475
29-2012,3.0,3.88,3.12,3.0,3.38,2.75,2.62,1.25,3.12,3.0,2.88,2.0,2.0,2.88,2.75,3.12,2.62,2.88,2.12,3.12,2.5,1.88,3.12,3.5,2.5,3.25,3.0,3.0,3.38,2.75,2.25,2.0,3.12,2.75,3.12
29-2031,3.12,3.88,3.12,3.0,3.75,2.5,2.0,1.0,3.0,3.25,2.88,1.75,1.88,2.5,2.62,3.75,2.62,3.12,1.62,3.75,2.75,1.62,2.75,3.62,2.25,3.0,3.25,3.62,3.75,2.38,2.25,1.75,3.0,2.5,3.12
29-2032,3.38,3.88,3.12,3.25,3.5,2.62,2.25,1.0,3.0,3.12,3.0,1.75,1.88,2.75,2.12,3.5,2.5,3.12,2.0,3.12,3.0,1.25,2.75,3.75,2.12,3.25,3.12,3.75,3.75,2.38,2.12,2.0,3.38,2.25,3.25
29-2033,3.12,3.75,3.12,3.25,3.88,2.38,2.25,1.0,2.88,3.25,2.75,1.75,2.0,2.62,3.12,3.5,2.38,3.0,1.75,3.12,2.75,1.62,2.88,3.5,2.12,3.25,3.25,3.38,3.75,2.38,2.38,1.75,3.0,2.38,3.5
29-2034,2.88,3.75,2.62,3.12,3.25,1.88,2.25,1.0,2.75,3.0,2.75,1.38,1.62,2.62,2.0,3.38,2.38,3.25,1.38,3.12,2.25,1.75,3.0,3.5,1.75,2.12,3.5,3.62,3.5,2.5,2.38,1.62,3.0,2.62,3.0
29-2035,3.12,3.75,3.12,3.0,3.38,1.75,2.0,1.0,3.0,3.0,2.75,1.5,2.12,2.12,2.62,3.75,2.62,3.25,1.25,3.62,2.88,1.75,2.62,3.88,1.75,2.75,3.12,3.12,3.62,3.0,2.88,1.5,3.0,2.62,3.12
29-2036,3.38,4.0,3.62,3.12,4.12,1.0,1.25,1.0,3.0,3.62,3.12,1.75,1.88,3.0,3.5,3.5,2.5,1.88,2.12,2.62,2.88,2.0,2.5,4.0,1.0,3.38,3.25,3.38,3.88,3.12,3.0,1.88,3.5,2.0,3.75
29-2051,3.12,3.25,3.12,3.0,3.12,1.0,1.0,1.0,3.12,3.12,3.12,2.12,2.12,2.75,2.88,3.12,2.88,2.12,2.25,2.75,2.88,1.5,2.88,3.12,1.0,2.0,3.12,3.12,3.38,2.75,2.75,1.75,3.0,2.0,3.12
29-2052,3.12,4.0,3.12,3.0,3.25,1.0,1.0,1.0,2.25,3.12,2.88,1.75,2.12,2.5,3.0,3.12,2.0,2.12,1.75,2.25,2.5,1.5,2.12,3.75,1.0,1.88,3.12,3.12,3.75,2.38,2.12,1.75,3.0,1.75,3.0
29-2053,3.12,4.0,3.0,3.88,3.62,1.12,1.12,1.0,3.25,3.0,3.0,1.38,1.5,2.75,2.0,4.0,3.0,1.62,1.88,2.0,3.12,1.5,2.0,3.75,1.0,2.0,3.62,4.12,3.88,2.75,2.62,1.88,3.0,2.0,3.25
29-2055,3.0,3.38,3.0,3.12,3.12,3.0,2.38,1.0,3.0,3.0,3.0,2.0,3.0,2.88,2.62,3.75,2.62,3.0,2.0,3.25,2.62,1.12,2.88,3.0,2.5,2.25,3.0,3.0,3.12,2.5,2.88,1.88,3.12,2.75,2.88
29-2056,3.12,3.75,3.25,3.12,3.75,2.25,2.12,1.0,2.88,3.12,3.0,1.88,2.38,2.75,2.75,3.25,2.62,2.62,2.0,2.88,2.88,1.75,2.38,3.62,2.12,2.88,3.12,3.12,3.62,2.75,2.62,1.88,3.0,2.5,3.25
29-2057,3.0,3.62,2.62,3.0,3.0,2.12,2.12,1.0,2.62,2.88,2.62,1.12,1.38,2.0,2.5,3.0,1.88,2.0,1.38,2.12,2.25,1.5,2.25,3.12,1.88,2.0,3.12,3.12,3.25,2.12,2.12,1.0,2.62,2.12,3.12
29-2061,3.38,3.88,3.25,4.0,3.75,1.0,1.12,1.0,3.12,3.62,3.12,1.62,1.88,2.88,2.88,3.88,2.88,2.62,1.75,2.62,2.88,1.25,2.0,3.75,1.0,2.62,4.12,4.0,3.88,3.0,2.88,1.75,3.62,1.75,3.25
29-2081,3.0,3.88,3.0,3.25,3.5,1.5,2.12,1.0,2.88,3.0,2.62,1.88,2.0,2.75,2.88,3.0,2.75,2.38,2.12,2.5,3.25,1.5,2.62,3.75,1.88,1.75,3.5,3.25,4.0,2.12,2.5,1.88,3.0,2.0,3.25
29-2091,3.75,4.0,3.75,3.25,4.0,1.88,2.25,1.0,3.12,3.25,3.12,1.75,2.0,2.5,3.0,3.38,2.75,2.25,3.12,3.0,3.0,1.38,3.0,4.0,2.0,2.88,3.75,3.75,4.0,2.88,2.88,2.88,3.12,2.12,4.0
29-2092,3.12,3.88,3.12,3.0,3.12,2.12,2.0,1.0,3.5,3.12,3.0,1.62,2.0,2.0,2.12,3.12,2.75,1.62,1.62,2.62,3.12,1.5,2.88,3.25,2.25,1.75,3.62,3.25,3.38,2.88,2.88,1.75,3.0,2.62,3.12
29-2099,3.1233333333333335,4.0,3.1233333333333335,3.3333333333333335,3.5400000000000005,1.5,1.5,1.0,3.0400000000000005,3.1233333333333335,2.956666666666667,1.79,1.7533333333333332,2.67,2.29,3.2466666666666666,2.5,1.96,1.1633333333333333,2.54,2.7900000000000005,1.6633333333333333,2.04,3.5833333333333335,1.6266666666666667,2.21,3.5,3.6233333333333335,3.8800000000000003,2.7533333333333334,2.6233333333333335,1.5433333333333332,3.1266666666666665,1.96,3.25
29-9091,3.75,4.0,3.25,3.12,3.88,1.25,1.62,1.0,3.62,3.88,3.12,1.88,1.88,2.88,2.12,3.88,2.75,2.0,2.12,2.75,3.0,1.25,2.75,3.75,1.0,2.38,3.62,3.75,3.88,2.88,2.88,1.88,3.25,2.0,3.5
29-9092,3.88,4.0,4.0,3.0,3.88,1.0,1.0,1.0,3.12,3.25,3.0,1.25,1.12,2.88,2.75,3.0,3.0,1.0,1.25,1.88,3.0,1.38,1.12,4.12,1.0,3.25,3.12,3.88,3.88,3.12,3.0,1.5,3.12,1.0,3.88
29-9093,3.0,4.0,3.25,3.38,3.62,1.0,1.75,1.25,2.62,3.12,3.12,1.88,2.12,2.38,2.5,3.62,2.75,2.88,1.5,3.25,2.75,1.5,2.75,3.62,1.0,2.62,3.38,3.12,3.75,2.75,2.62,1.62,2.88,2.12,3.12
29-9099,3.38,3.75,3.38,3.62,4.0,1.0,1.5,1.0,3.25,3.75,3.25,1.62,1.88,2.75,2.25,4.0,2.62,1.5,1.38,2.25,3.0,1.62,1.88,3.62,1.0,2.88,3.75,4.12,3.75,3.0,3.0,1.62,3.0,1.75,3.12
31-1121,3.0,3.75,3.0,3.0,3.38,1.0,1.0,1.0,3.12,3.0,3.0,2.0,2.0,2.25,2.25,3.25,2.88,1.38,1.12,2.12,3.12,1.0,2.0,3.25,1.0,1.62,3.62,3.5,3.12,2.0,2.0,1.25,3.12,1.75,3.12
31-1122,2.88,3.38,2.88,3.12,3.25,1.0,1.0,1.0,3.0,2.88,2.75,1.38,1.75,2.25,2.0,3.25,2.38,2.0,1.12,2.38,2.38,1.12,2.0,2.88,1.0,1.75,4.0,3.88,3.0,2.12,2.25,1.25,3.0,1.88,2.88
31-1131,2.88,3.62,2.62,3.12,3.12,1.0,1.25,1.0,2.5,2.88,2.38,1.38,1.62,2.0,2.12,3.25,1.88,1.62,1.12,2.25,2.0,1.0,2.25,3.12,1.0,1.75,4.0,3.62,3.12,2.0,2.12,1.5,2.88,1.88,2.75
31-1132,2.12,3.12,2.25,2.88,2.75,1.12,1.25,1.0,2.12,2.62,2.12,1.0,1.25,1.88,1.75,2.62,2.38,1.88,1.12,2.0,2.25,1.0,1.88,2.5,1.0,1.25,3.38,3.38,3.0,1.88,1.75,1.12,2.5,2.0,2.62
31-1133,3.25,3.75,3.12,3.25,3.38,1.0,1.0,1.0,3.12,3.12,2.88,1.88,1.88,2.25,2.12,3.75,3.0,2.0,1.25,2.0,3.0,1.12,2.0,3.12,1.0,1.75,3.88,3.88,3.88,2.0,2.38,1.62,2.88,2.0,3.12
31-2011,3.25,3.88,3.0,3.12,3.38,1.62,1.38,1.12,3.25,3.12,3.25,1.75,2.0,2.62,2.12,3.38,2.88,1.88,1.62,2.38,2.88,1.38,1.88,3.62,1.25,1.88,3.88,3.88,3.88,3.0,2.88,1.75,3.5,2.0,3.25
31-2012,3.0,3.5,3.12,3.38,3.25,1.5,1.25,1.0,3.0,3.0,3.0,1.5,1.75,2.12,2.0,3.25,2.5,1.88,1.88,2.38,2.88,1.12,2.12,3.12,1.5,1.62,3.75,3.62,3.62,2.12,2.12,1.5,3.0,1.88,3.12
31-2021,3.25,4.0,3.12,3.12,3.25,1.75,2.12,1.0,3.12,3.12,2.88,1.88,1.88,2.62,2.25,3.75,2.25,2.12,1.88,2.75,3.0,1.75,2.62,3.25,1.62,2.38,3.25,3.75,3.75,2.75,2.75,1.88,3.0,2.12,3.25
31-2022,3.0,3.62,2.88,3.12,3.0,1.5,1.25,1.0,3.0,2.75,2.62,1.38,1.5,2.12,2.0,3.25,2.25,1.62,1.62,2.12,2.88,1.25,2.0,3.12,1.0,1.88,3.25,3.12,3.0,2.25,2.0,1.88,3.0,2.0,3.0
31-9011,3.0,3.62,3.0,2.38,3.0,1.0,1.0,1.0,2.25,3.12,2.75,1.38,1.62,1.75,2.0,3.0,2.0,1.0,1.62,1.38,2.0,1.0,1.75,3.0,1.0,1.75,3.25,3.25,3.62,2.12,2.25,1.75,2.88,1.38,3.0
31-9091,3.12,3.88,3.0,2.88,3.0,1.88,2.0,1.0,3.12,2.88,2.5,1.75,2.12,2.25,2.12,3.12,2.5,2.12,1.75,2.62,2.5,1.38,2.5,3.25,1.88,2.0,3.12,3.12,3.38,2.38,2.12,1.75,2.75,2.0,3.0
31-9092,3.25,3.88,3.0,3.5,3.62,1.5,1.62,1.0,3.12,3.0,3.12,2.0,2.12,2.38,2.62,3.5,2.5,2.12,1.62,2.5,2.75,1.5,2.12,3.75,1.5,2.62,3.5,4.0,3.88,2.38,2.38,1.5,3.0,1.75,3.38
31-9093,3.0,3.25,2.75,3.0,3.5,2.75,2.0,2.12,2.12,3.0,2.75,1.75,2.62,2.0,2.25,3.38,1.75,2.88,1.38,3.25,2.0,1.62,3.38,3.12,2.38,1.88,2.75,2.75,3.12,2.5,2.12,1.5,3.0,3.12,2.88
31-9094,2.88,4.12,2.62,2.5,3.0,1.0,1.0,1.0,2.12,3.0,2.12,1.0,1.12,1.75,1.75,3.12,1.88,1.12,1.62,1.5,1.88,1.38,1.62,4.0,1.0,1.5,2.12,2.75,3.0,1.88,1.88,1.12,3.0,1.0,3.88
31-9095,2.88,3.5,2.75,3.0,3.0,1.5,1.38,1.0,2.0,3.0,2.5,1.75,2.0,1.88,2.5,2.75,1.88,1.75,1.5,1.88,2.25,1.5,2.0,3.25,1.12,1.5,3.38,3.25,3.38,2.12,1.88,1.62,2.62,1.75,2.75
31-9096,2.88,3.5,2.88,3.0,3.25,1.62,1.62,1.0,2.88,2.88,2.12,2.0,2.25,2.12,2.75,3.12,2.12,2.0,1.88,2.12,2.12,1.25,2.12,3.12,1.62,2.62,3.12,3.0,3.0,2.0,2.12,1.75,3.0,2.0,3.12
31-9097,3.0,3.38,2.62,3.12,3.25,1.62,1.75,1.0,3.0,2.88,2.88,1.75,1.88,2.5,2.12,3.12,2.0,2.0,1.25,2.38,2.5,1.62,2.88,3.12,1.5,2.38,3.62,3.5,3.38,2.25,2.25,1.62,3.0,2.0,3.12
31-9099,3.12,3.81,3.125,2.94,3.25,2.13,1.815,1.0,3.0,3.06,2.875,1.5,1.815,2.185,2.0,3.25,2.31,2.19,1.375,2.62,2.5,1.315,2.125,3.685,2.0,1.875,3.19,3.375,3.435,2.56,2.5,1.685,2.94,2.065,3.12
33-1011,3.25,4.0,3.25,4.0,4.0,1.0,1.0,1.0,3.12,3.12,3.12,1.88,2.0,3.75,2.12,4.0,3.5,2.0,2.12,2.12,3.5,1.5,2.0,3.75,1.0,1.5,3.0,4.0,3.88,3.12,3.0,1.62,3.25,1.75,3.5
33-1012,3.88,4.0,3.75,3.88,4.0,1.5,1.5,1.0,3.88,3.75,3.75,2.5,2.5,4.0,2.38,4.0,3.25,2.5,2.12,2.5,3.88,1.5,2.12,4.0,1.5,1.5,3.5,4.0,4.0,3.12,3.12,1.5,3.5,2.0,3.75
33-1021,3.25,4.0,3.5,3.62,3.88,2.25,2.25,1.25,3.5,3.62,3.12,2.0,2.5,3.62,2.5,3.62,3.12,2.62,1.75,3.0,3.12,1.75,2.5,3.62,2.0,1.62,3.62,3.75,3.62,2.75,3.0,1.75,3.5,2.25,3.25
33-2011,3.5,3.5,3.25,3.62,3.88,2.88,2.88,1.38,3.0,3.62,2.88,1.75,2.12,2.38,2.62,3.5,2.62,3.25,1.38,3.25,2.88,1.5,2.88,3.12,2.25,2.0,3.62,3.38,3.5,2.88,2.88,1.75,3.12,2.62,2.88
33-2021,3.12,3.62,3.12,3.0,3.5,1.12,1.12,1.0,3.25,3.12,3.0,2.12,2.12,2.62,2.5,3.25,2.88,2.12,1.88,2.62,3.25,1.62,2.75,3.38,1.25,1.88,3.25,3.38,3.5,2.75,3.0,1.88,3.0,2.38,3.5
33-2022,3.0,3.62,3.5,3.75,4.0,2.25,2.25,1.0,3.25,3.62,3.12,1.88,2.0,3.12,2.12,3.38,2.88,2.38,1.62,2.62,3.0,1.62,2.25,3.12,1.88,1.88,2.88,3.0,3.75,2.75,2.88,1.75,3.12,2.25,3.12
33-3011,2.75,3.25,2.88,2.88,3.0,1.0,1.0,1.0,2.25,3.25,2.12,1.25,1.38,2.38,1.5,3.38,2.75,1.5,1.12,2.0,2.88,1.12,1.88,2.88,1.0,1.0,2.88,4.0,3.38,1.88,1.5,1.25,3.0,1.25,2.25
